transaction_id,customer_id,timestamp,merchant,category,channel,city,country,payment_method,status,amount_raw,currency,coupon_code,device,is_refund,notes
TX3876664852,1543,2024-02-18 03:39:37,Deliveroo,Groceries,in_store, Strasbourg ,FR,card,completed,56.96,EUR,,Tablet,0,
TX5212933946,1219,2024-02-17 02:31:15,Just Eat,Entertainment,in_store,strasbourg,FR,google_pay,completed,10.45,EUR,,iOS,0,
TX6140318849,1021,08/01/2024 04:47:56,Zara,Food,online,Lyon ,ES,card,completed,21.76,EUR,,iOS,0,
TX5860781554,1133,20/06/2024 22:47:13,Uber,Transport,in_store,Nantes,FR,bank_transfer,completed,45.95,EUR,,Tablet,0,
TX3303418101,1117,01/13/2024 12:00,Decathlon,Transport,mobile,Toulouse,DE,apple_pay,pending,24.09,EUR,,Android,0,
TX2174388436,1305,18/05/2024 05:18:26,amazon,Groceries,online,Strasbourg,FR,paypal,completed,13.63,EUR,welcome10,Android,0,
TX9168727215,1234,2024-02-13 17:24:26,TotalEnergies,Travel,mobile,strasbourg,ES,bank_transfer,completed,10.92,EUR,student5,iOS,0,
TX6767626085,1042,2024-03-02 02:00:56,Apple Store,Food,in_store, Bordeaux ,FR,apple_pay,completed,21.37,USD,,iOS,0,
TX2305831450,1160,19/02/2024 20:25:19,Uber,Food,online, Montpellier ,ES,bank_transfer,completed,15.58,EUR,,iOS,0, late delivery 
TX9908591323,1257,2024-05-30 01:30:29,,Food,online,Paris,ES,apple_pay,completed,"€27,75",EUR,W3LCOM310,Desktop,0,
TX4701495844,1299,2024-01-06 23:18:50, Zara ,Travel,online,nantes,FR,apple_pay,completed,10.58,EUR,,Desktop,0,VIP customer
TX7596731062,1229,2024-02-30 10:00:00,Starbucks,Transport,online, Montpellier ,FR,card,completed,,EUR,,Android,0,—
TX2590432490,1544,20/02/2024 20:13:18, Carrefour ,Food,online, Nantes ,FR,paypal,pending,,EUR, WELCOME10 ,Android,0,
TX9394891267,1270,2024-02-19 16:16:10,Just Eat,Groceries,online,toulouse,FR,google_pay,completed,27.49,USD,freeship,iOS,0,
TX1712865762,1387,05/02/2024 02:46:10,spotify,Utilities,online,toulouse,DE,paypal,completed,58.24,EUR,,iOS,0,—
TX9602394787,1314,2024-02-30 10:00:00,TOTALENERGIES,Retail,online,Strasbourg,FR,card,completed,-18.87,EUR,,iOS,1,
TX7544103324,1223,2024-03-09 21:48:57,NETFLIX,Food,online,Strasbourg,FR,paypal,completed,15.87,USD,,iOS,0,
TX3045201186,1015,2024-03-17 02:43:17, Starbucks ,Entertainment,mobile,bordeaux,FR,apple_pay,completed,"17,66 €",EUR,spring15,,0,
TX2628151663,1375,11/03/2024 02:24:45,Deliveroo,Entertainment,in_store,nantes,FR,paypal,completed,21.86,EUR,,iOS,0,fraud? check
TX8533908227,1472,2024-06-27 09:35:20,McDonald's,Food,mobile,Strasbourg,FR,google_pay,completed,23.23,EUR,,iOS,0,
TX1359315562,1479,01/13/2024 12:00,IKEA,Transport,in_store,Paris,FR,bank_transfer,completed,14.9,EUR,,Desktop,0,
TX2028521059,1436,2024-03-03 04:29:18, Spotify ,Retail,online, Lille ,FR,card,failed,,USD, VIP20 ,Android,0,
TX7055704715,1125,29/02/2024 16:22:17, IKEA ,Groceries,mobile, Bordeaux ,FR,card,completed,"€17,52",EUR,,iOS,0,
TX1696302934,1248,2024-02-29 12:11:28,totalenergies,Travel,in_store,Paris,FR,card,completed,30.44,EUR,,iOS,0,
TX5871208554,1394,2024-01-17 07:56:46,MCDONALD'S,Groceries,in_store, Marseille ,FR,card,completed,"26,62  eur ",EUR,,iOS,0,
TX6166475364,1402,19/04/2024 23:28:34,UBER *TRIP,Retail,online, Lyon ,FR,bank_transfer,completed,"50,39  eur ",EUR,,iOS,0, late delivery 
TX1160843438,1337,05/01/2024 14:05:42,netflix,Travel,online,strasbourg,FR,google_pay,completed,79.3,EUR,,Desktop,0,
TX4394468626,1027,2024-02-11 02:57:29,UBER *TRIP,Food,online, Bordeaux ,FR,google_pay,completed,"38,69EUR",EUR,,Android,0,fraud? check
TX1256775736,1403,2024/99/99,IKEA,Entertainment,online, Paris ,FR,bank_transfer,completed,56.23,EUR,,iOS,0,
TX9701968131,1311,2024-02-23 01:13:25,AMAZON,Retail,mobile,Bordeaux,FR,google_pay,completed,38.86,EUR,,Desktop,0,
TX2937895433,1046,17/05/2024 17:02:40,ikea,Entertainment,in_store,lyon,FR,bank_transfer,completed,"€68,44",EUR,,iOS,0, late delivery 
TX7207390253,1296,01/13/2024 12:00, SNCF ,Groceries,online, Montpellier ,BE,card,completed,"74,48EUR",EUR,,Android,0,
TX7063890624,1403,2024-06-29 07:51:24,Zara,Food,online,Niza,FR,bank_transfer,completed,43.41,EUR,,iOS,0,
TX7950086946,1514,2024-03-04 22:02:18,starbucks,Subscription,in_store,nantes,FR,google_pay,completed,37.48,EUR,,iOS,0,
TX4017948203,1433,2024-06-17 23:48:07,Decathlon,Food,online,toulouse,FR,card,completed,"21,69 €",EUR,,Android,0,
TX2659582061,1144,2024-01-09 04:10:52,Zara,Utilities,in_store,Niza,FR,card,completed,23.93,EUR,,iOS,0,
TX5774519909,1377,2024-04-01 18:25:48,Netflix,Travel,online,Bordeaux,FR,google_pay,completed,20.03,EUR,W3LCOM310,iOS,0,VIP customer
TX7249030357,1371,2024-05-25 09:22:11,APPLE STORE,,online,lyon,FR,apple_pay,failed,35.61,USD,WELCOME10,Android,0,
TX7797712049,1108,2024-04-06 19:00:23,,Entertainment,mobile, Lille ,FR,paypal,completed,15.92,EUR,FR33SHIP,Desktop,0,
TX1440238619,1456,2024-06-18 20:41:55,uber* eats,Entertainment,in_store,marseille,FR,card,pending,21.87,EUR,,Android,0,
TX7773937719,1088,27/02/2024 06:05:31, Apple Store ,Groceries,mobile, Lyon ,FR,apple_pay,completed,5.97,EUR,,iOS,0,
TX2011890288,1412,2024-01-07 01:35:50,Spotify,Groceries,in_store,Marseile,FR,paypal,failed,68.98,USD,,iOS,0,
TX5721812389,1406,2024-05-20 20:34:02,fnac,Groceries,online,Niza,FR,paypal,completed,21.49,EUR,,Android,0,
TX5998699501,1528,2024-01-13 09:02:29,IKEA,Retail,in_store, Lyon ,FR,bank_transfer,completed,"€32,24",EUR,,iOS,0,
TX2143451735,1356,2024-05-19 04:27:25,Carrefour,Retail,in_store,Toulouse,FR,card,completed,58.83,EUR,vip20,Android,0,
TX9675981330,1039,2024-05-13 11:33:59,h&m,Groceries,mobile, Montpellier ,FR,google_pay,completed,29.38,USD,,Android,0,
TX6742147764,1540,2024-06-02 15:46:53,TotalEnergies,Groceries,online,Marseile,FR,google_pay,completed,58.36,EUR,VIP20,,0,
TX3015022994,1210,28/03/2024 03:56:56,starbucks,Food,in_store,nice,FR,card,failed,11.65,EUR,VIP20,Desktop,0,
TX1458079099,1250,2024-06-11 23:33:49,H&M,Retail,in_store, Nantes ,FR,card,completed,103.38,EUR,,iOS,0,duplicate
TX7975210820,1477,2024-01-31 21:49:28,Deliveroo,Food,online,montpellier,FR,google_pay,completed,47.1,EUR,,Desktop,0,
TX8571840775,1126,2024-03-20 01:14:14,Boulanger,Transport,in_store,Niza,FR,apple_pay,completed,27.81,EUR,,Android,0,
TX1815670586,1364,2024-01-23 04:10:21,AMAZON,Retail,online,Niza,FR,paypal,completed,57.69,EUR,FR33SHIP,Desktop,0,
TX3316876256,1423,19/05/2024 13:42:44,H&M,Transport,online, Marseille ,FR,apple_pay,completed,12.17,EUR,,Android,0,
TX6781400919,1291,09/05/2024 23:56:28,Uber,Subscription,online,lille,FR,paypal,completed,20.63,EUR, VIP20 ,Desktop,0, late delivery 
TX4770794221,1411,26/05/2024 18:20:57,Leclerc,Utilities,online, Nice ,FR,bank_transfer,completed,,EUR,,Android,0,—
TX4082610596,1392,19/05/2024 02:39:02,Just Eat,Transport,in_store, Nantes ,FR,card,completed,8.0,EUR,,Desktop,0,
TX4820061562,1287,2024-02-26 03:21:05, Just Eat ,Groceries,mobile,Montpellier,FR,card,completed,34.34,EUR,welcome10,Android,0,
TX5547740927,1050,2024-01-13 09:18:51,sncf,Groceries,online,Niza,FR,apple_pay,completed,"€33,76",EUR,,Android,0,VIP customer
TX2661963302,1410,2024-06-18 02:55:47,UBER *TRIP,Groceries,online, Lyon ,FR,card,completed,79.96,EUR,SPRING15,Android,0,
TX4492568792,1434,2024-03-30 16:37:47, Decathlon ,Food,online, Nice ,FR,paypal,failed,"9,49  eur ",EUR,welcome10,iOS,0,duplicate
TX1628428957,1170,2024-01-18 04:05:01,just eat,Groceries,mobile,Nice,FR,google_pay,completed,"64,44  eur ",EUR,,Android,0,VIP customer
TX1054500765,1450,17/06/2024 17:25:02, Zara ,Groceries,in_store, Nice ,FR,bank_transfer,completed,-17.54,EUR,,iOS,1,—
TX9776739983,1118,2024-06-29 22:58:02, H&M ,Entertainment,mobile,Bordeaux,FR,card,completed,18.76,EUR,,iOS,0,
TX1493270746,1094,2024-03-22 01:56:03,SNCF VOYAGES,Food,in_store,Toulouse,IT,google_pay,completed,11.78,EUR,,Android,0,
TX1391301053,1069,20/05/2024 03:45:21,H&M,Groceries,in_store, Lille ,FR,paypal,completed,12.77,EUR,,Android,0,
TX9009657780,1303,2024-01-07 14:32:59,SNCF VOYAGES,Groceries,mobile,Bordeaux,FR,bank_transfer,completed,31.25,EUR, STUDENT5 ,iOS,0,
TX9784331291,1159,2024-01-17 23:24:26,SNCF,Groceries,online,Strasbourg,FR,google_pay,completed,"12,59 €",EUR,,iOS,0,—
TX8600813432,1381,2024-02-20 08:02:27,Amazon - Marketplace,Groceries,mobile, Montpellier ,FR,card,completed,38.25,EUR,,Android,0,
TX2255954074,1360,2024-04-29 10:24:39,Boulanger,Groceries,in_store,toulouse,FR,google_pay,failed,16.48,EUR,,,0,
TX6755785028,1234,2024-01-25 06:47:26,CARREFOUR,Food,mobile,Niza,FR,card,completed,,USD,,Android,0,
TX7272320716,1142,07/01/2024 05:17:44,Fnac,Subscription,online,bordeaux,FR,paypal,completed,17.87,EUR,WELCOME10,Desktop,0,
TX7944962548,1503,2024-05-01 17:11:27,Boulanger,Transport,online,nice,FR,google_pay,completed,30.02,EUR,,Android,0,
TX2015999817,1485,20/05/2024 04:10:34,Starbucks,Groceries,online, Lyon ,DE,bank_transfer,completed,20.77,EUR,spring15,iOS,0,
TX4516774578,1190,2024-05-14 12:52:51, Amazon ,Groceries,online, Nantes ,FR,google_pay,completed,25.04,EUR,,iOS,0,
TX3484872313,1137,2024-05-25 11:00:19,starbucks,Groceries,online,strasbourg,FR,bank_transfer,completed,37.25,EUR,W3LCOM310,Android,0, late delivery 
TX6890644112,1442,2024-05-26 02:51:12,fnac,Travel,online,Marseille,FR,google_pay,completed,46.97,EUR, FREESHIP ,Tablet,0,—
TX4092413637,1376,2024-04-19 15:19:40,amazon,Retail,online,Montpellier,FR,card,completed,20.37,EUR,,iOS,0,
TX5579403429,1251,04/04/2024 12:47:51,Carrefour,Transport,online,Nice,BE,apple_pay,completed,13.11,EUR,,Android,0,
TX6637937124,1290,2024-06-04 22:45:57,DECATHLON,Transport,online,lille,FR,card,completed,,EUR,,Desktop,0, late delivery 
TX8792295400,1398,2024-03-04 08:10:49,fnac,Groceries,in_store,Lyon,FR,card,completed,32.54,EUR,SPRING15,Desktop,0,VIP customer
TX9288251490,1116,2024-01-18 19:33:14,Deliveroo,Groceries,online, Strasbourg ,FR,bank_transfer,completed,10.21,EUR, FREESHIP ,Android,0,
TX7241030561,1548,2024-05-16 20:34:25,IKEA,Food,in_store,Toulouse,FR,google_pay,completed,14.38,EUR,student5,Android,0,
TX2407521817,1305,2024-02-20 05:14:06,Carrefour,Food,in_store, Marseille ,FR,card,completed,15.93,EUR,,,0,fraud? check
TX9000254292,1069,2024-06-27 03:37:59,Deliveroo,Groceries,online,Paris,FR,bank_transfer,failed,21.66,EUR,VIP20,Android,0,
TX2840640161,1525,01/13/2024 12:00,AIRBNB,Transport,online, Strasbourg ,FR,bank_transfer,failed,15.54,EUR,,iOS,0,
TX1478694617,1548,2024-06-04 00:37:53,CARREFOUR MARKET,Travel,in_store,Marseille,FR,google_pay,pending,37.5,EUR,,Desktop,0,
TX4935440361,1519,2024-01-08 17:27:22,apple store,Retail,in_store, Toulouse ,FR,apple_pay,completed,"€9,36",EUR,,Tablet,0, late delivery 
TX7161744210,1384,2024-04-29 23:31:10, Carrefour ,Groceries,online, Lyon ,FR,bank_transfer,completed,9.51,EUR, VIP20 ,,0,
TX2344279124,1160,2024-03-22 13:48:27,Deliveroo,Food,in_store,bordeaux,ES,bank_transfer,completed,"20,08  eur ",EUR,SPRING15,Android,0,
TX3694291478,1291,25/03/2024 04:38:46,Amazon,Travel,online,nice,FR,apple_pay,completed,22.08,EUR,FR33SHIP,Desktop,0,VIP customer
TX1720539465,1295,18/02/2024 06:27:08,zara,Transport,in_store,París,FR,paypal,pending,10.25,EUR,,iOS,0,
TX6563857631,1280,2024-06-25 18:10:24,carrefour,Food,in_store,lille,BE,card,completed,17.05,EUR,,Tablet,0,
TX7374140312,1082,2024-03-12 11:27:59,Boulanger,Travel,online,Nantes,FR,paypal,completed,19.29,EUR,,Desktop,0,
TX5677180711,1171,2024-06-03 18:53:43,McDonald's,Entertainment,in_store,paris,FR,bank_transfer,completed,19.38,EUR, FREESHIP ,Android,0,VIP customer
TX4999888793,1257,18/03/2024 08:50:53,Amazon,Utilities,mobile,strasbourg,FR,google_pay,completed,26.87,EUR,,iOS,0,—
TX8629315260,1290,09/01/2024 18:52:08, Deliveroo ,Entertainment,in_store,toulouse,FR,google_pay,completed,16.49,EUR,vip20,Desktop,0,
TX4772671752,1176,2024-06-09 01:16:12,IKEA,Groceries,online,lyon,FR,card,pending,59.54,EUR,VIP20,Android,0,duplicate
TX4975926746,1401,2024-02-03 16:33:31, Zara ,Food,in_store,Nantes,FR,apple_pay,completed,32.88,EUR,,,0, late delivery 
TX6195952878,1511,2024-02-19 04:50:57,Carrefour,Groceries,online,Bordeaux,FR,paypal,completed,15.12,EUR,,Desktop,0,—
TX7334644814,1256,05/06/2024 17:18:52,Spotify,Transport,mobile, Paris ,FR,card,completed,"25,96EUR",EUR,,Desktop,0,
TX7993274935,1347,2024-06-11 15:52:11,ikea,Food,in_store, Lille ,FR,google_pay,completed,"26,43  eur ",EUR,,Android,0,—
TX1367379720,1105,2024-06-15 20:22:58,AMAZON.FR,Retail,online,Nice,IT,card,completed,-50.85,EUR,VIP20,Desktop,1,
TX8660409188,1101,2024-03-18 12:38:27,amazon,Groceries,mobile,Bordeaux,BE,bank_transfer,completed,"€17,11",EUR,WELCOME10,Desktop,0,
TX5061896594,1040,2024-05-17 18:27:23,MCDONALD'S,Food,in_store, Strasbourg ,FR,card,completed,38.88,EUR,FREESHIP,Android,0,
TX9152852203,1545,29/02/2024 15:51:50, IKEA ,Groceries,online,lyon,BE,google_pay,completed,25.16,EUR,,iOS,0,
TX5827088853,1165,2024-05-14 18:01:36,h&m,Groceries,in_store,Strasbourg,FR,card,completed,"60,04  eur ",EUR,,Desktop,0,
TX5282497947,1381,2024-04-01 10:58:20, McDonald's ,Retail,mobile,lille,FR,paypal,failed,53.23,EUR,spring15,iOS,0,
TX2758478015,1343,2024-01-10 10:57:27,airbnb,Food,mobile,,FR,bank_transfer,completed,27.61,EUR, WELCOME10 ,iOS,0,
TX5226437123,1074,2024-03-17 00:42:09,HandM,Entertainment,online, Strasbourg ,FR,bank_transfer,completed,"20,96EUR",EUR,,iOS,0,—
TX5436366963,1091,2024-03-26 03:01:43,TotalEnergies,Entertainment,mobile,Montpellier,FR,apple_pay,completed,33.25,EUR, VIP20 ,iOS,0,—
TX9050304579,1439,2024-02-16 20:12:07,TotalEnergies,Utilities,in_store, Marseille ,FR,paypal,completed,22.02,EUR,,Android,0,
TX8983775564,1437,2024-03-09 03:40:59,Fnac,Transport,online,Toulouse,FR,paypal,pending,67.23,EUR,,iOS,0,VIP customer
TX5377731999,1306,2024-04-01 11:42:11,Decathlon,Retail,in_store,Marseile,FR,apple_pay,completed,25.72,EUR,,Android,0,
TX8808106279,1189,2024-01-10 01:05:52,Uber,Food,online,Lille,IT,paypal,pending,19.23,EUR,,Tablet,0,
TX8689516620,1220,2024-01-28 15:04:11,McDonald’s,Utilities,online, Montpellier ,FR,bank_transfer,completed,18.62,EUR,,Android,0,—
TX9535465665,1434,2024-05-19 13:18:31,,Food,in_store,Niza,FR,paypal,completed,"€11,85",EUR,student5,Android,0,
TX4254429825,1107,05/03/2024 01:13:47,IKEA,Groceries,online,strasbourg,FR,paypal,completed,34.26,EUR,FREESHIP,iOS,0,duplicate
TX2910053208,1048,2024-04-20 17:25:30,Apple Store,Food,online,Marseille,FR,apple_pay,completed,15.0,EUR,,Android,0,
TX9495320394,1152,12/04/2024 23:22:17,UBER,Retail,mobile,lyon,FR,paypal,completed,47.41,EUR,,Android,0,—
TX6263752125,1104,2024-04-10 07:43:16, McDonald's ,Food,mobile,montpellier,FR,apple_pay,completed,11.29,EUR,,Desktop,0,VIP customer
TX5199918397,1091,2024-03-16 05:46:01,Just Eat,Groceries,online,Toulouse,FR,paypal,completed,26.48,EUR,student5,Tablet,0,
TX4703124606,1255,2024-03-28 23:07:11,TotalEnergies,Utilities,mobile,lyon,FR,bank_transfer,completed,48.92,EUR,,Android,0,
TX1762768710,1441,2024-05-29 22:50:56,uber,Food,in_store,strasbourg,FR,apple_pay,completed,6.74,EUR,,iOS,0,
TX2836850173,1380,2024-02-30 10:00:00,sncf,Travel,online, Montpellier ,FR,card,completed,82.35,EUR,,Desktop,0,
TX3624243877,1150,2024-02-16 17:21:38,JUST EAT,Travel,in_store,Montpellier,FR,card,completed,19.01,EUR,vip20,,0,fraud? check
TX5961852240,1233,2024-05-01 20:15:46,CARREFOUR,Groceries,online, Marseille ,FR,bank_transfer,completed,"26,70EUR",EUR,,,0, late delivery 
TX5650405224,1258,2024-06-25 11:57:43,,Food,in_store, Toulouse ,BE,apple_pay,completed,34.57,EUR, SPRING15 ,,0,
TX5885797796,1214,2024-01-02 09:07:41,HandM,Food,in_store,Paris,FR,paypal,completed,37.93,EUR,student5,iOS,0,
TX1688153493,1532,22/05/2024 19:39:56,LECLERC,Food,in_store,nice,FR,paypal,completed,28.91,EUR,,Desktop,0,
TX1087958756,1522,31/03/2024 10:06:49, Carrefour ,Entertainment,mobile,Lyon,FR,bank_transfer,completed,44.63,EUR,STUD3NT5,iOS,0, late delivery 
TX5168367714,1547,2024-06-25 02:26:45,Netflix,Transport,mobile, Lille ,FR,paypal,completed,33.5,EUR,,iOS,0,
TX2741342786,1230,2024-04-15 05:52:20,Amazon,Retail,online, Lyon ,FR,google_pay,completed,70.56,EUR,,Desktop,0,fraud? check
TX9025121208,1435,2024-06-01 12:58:48,McDonald’s,Transport,in_store,strasbourg,FR,paypal,completed,33.56,EUR,,iOS,0,VIP customer
TX4878213128,1404,31/01/2024 05:09:05, Apple Store ,Utilities,online, Toulouse ,FR,bank_transfer,pending,79.74,EUR,,Android,0,
TX4167930989,1439,2024-01-26 20:42:35,Carrefour,Retail,in_store,París,FR,google_pay,completed,"42,13  eur ",EUR,SPRING15,iOS,0,
TX5896049792,1088,17/06/2024 15:18:03,UBER,Entertainment,in_store, Paris ,FR,bank_transfer,completed,8.3,EUR,STUDENT5,iOS,0,
TX6657416664,1519,2024-04-05 19:34:39,Uber,Groceries,online,Strasbourg,FR,paypal,completed,117.53,EUR,,iOS,0,—
TX1737706264,1516,2024-04-11 14:50:23,fnac,Groceries,online, Lyon ,FR,apple_pay,completed,"€17,38",EUR,STUDENT5,Android,0,
TX7672043726,1438,2024-01-31 22:27:58,Decathlon,Transport,in_store, Bordeaux ,FR,paypal,completed,"60,18 €",EUR,VIP20,Android,0,
TX2238209861,1314,2024-02-11 06:21:27,Zara,Groceries,mobile, Lille ,FR,apple_pay,completed,24.93,EUR,,Android,0,
TX4480593863,1248,2024-05-28 22:01:00,Zara,Retail,online,lille,FR,paypal,completed,46.37,EUR,,Android,0,
TX4211808581,1136,2024-02-25 04:56:29, H&M ,Food,in_store,toulouse,FR,card,failed,16.23,EUR,VIP20,iOS,0,
TX6122456686,1033,2024-04-16 07:37:12,Leclerc,,mobile,nantes,FR,paypal,completed,35.71,EUR,,Desktop,0,
TX7205209395,1528,2024-02-27 14:37:09, SNCF ,Food,online,marseille,FR,paypal,completed,21.07,EUR, WELCOME10 ,iOS,0,
TX8207365923,1114,2024-02-17 22:44:47,Carrefour,Retail,online,Bordeaux,FR,apple_pay,completed,63.27,EUR,,Desktop,0, late delivery 
TX5744309780,1187,2024-01-31 05:10:38,Carrefour,Transport,mobile, Bordeaux ,BE,paypal,completed,31.92,EUR,,,0,—
TX2398526261,1244,2024-06-18 04:29:16,TotalEnergies,Travel,online,Lyon ,FR,card,completed,43.02,EUR,,Tablet,0,—
TX7263584092,1371,2024-06-20 02:11:33,UBER *TRIP,Transport,in_store,paris,FR,paypal,completed,6.7,EUR,SPRING15,Android,0,
TX5309195634,1145,2024-01-21 23:07:57,zara,Food,in_store,strasbourg,BE,google_pay,completed,23.3,EUR,,Desktop,0,
TX6300399922,1118,2024-03-05 06:59:55,BOULANGER,Food,mobile,Lyon ,FR,card,completed,31.39,EUR,,iOS,0,
TX4993367022,1181,2024-04-12 14:57:02, Boulanger ,Groceries,in_store,lyon,FR,paypal,pending,28.06,USD,,Tablet,0,
TX4746645913,1181,2024-03-10 18:11:38,Netflix,Food,mobile, Nice ,FR,paypal,pending,43.67,EUR,,iOS,0,
TX7312230091,1032,2024-05-11 05:30:17,Just Eat,Utilities,in_store, Bordeaux ,FR,google_pay,completed,-19.7,EUR,,Android,1,
TX5716977173,1215,17/02/2024 08:41:04,Starbucks,Food,online, Toulouse ,FR,bank_transfer,completed,25.26,EUR, STUDENT5 ,Android,0,
TX8810177552,1303,2024-01-11 17:03:01,DELIVEROO,Entertainment,online,bordeaux,ES,bank_transfer,completed,-49.84,EUR,,Desktop,1,
TX7691013755,1245,not_a_date,Just Eat,Entertainment,online,Marseile,FR,google_pay,completed,6.25,EUR,,Desktop,0,
TX5286806407,1193,2024-04-18 19:26:05,Amazon,Groceries,in_store,paris,FR,card,pending,-34.94,EUR,,Android,1, late delivery 
TX2927874879,1504,02/02/2024 21:01:53, Just Eat ,Transport,in_store, Montpellier ,FR,bank_transfer,completed,20.08,EUR,STUD3NT5,iOS,0,
TX1158171591,1142,2024-05-28 11:51:22,mcdonald's,Travel,online,Lille,FR,bank_transfer,completed,14.19,EUR,FREESHIP,Desktop,0, late delivery 
TX2848598520,1463,2024-01-03 05:30:10,spotify,Entertainment,mobile,Paris,FR,card,completed,,EUR,,,0,
TX3531429656,1335,13/01/2024 06:57:33,UBER *TRIP,Groceries,online, Lille ,FR,apple_pay,pending,51.24,EUR,,iOS,0,
TX2063018803,1358,02/04/2024 14:35:48,Starbucks,Entertainment,online,nantes,FR,bank_transfer,completed,45.76,USD,,Desktop,0, late delivery 
TX7021819327,1152,2024-04-03 05:28:37, TotalEnergies ,Entertainment,in_store, Lyon ,FR,google_pay,completed,22.62,EUR,,Android,0,—
TX3934699478,1531,2024-02-23 16:03:19,Starbucks,Transport,in_store,lyon,FR,paypal,completed,41.49,EUR,STUD3NT5,iOS,0,VIP customer
TX1272210267,1261,2024-02-17 01:22:39,TOTALENERGIES,Groceries,online,nantes,FR,apple_pay,completed,41.3,EUR,,iOS,0,
TX4931896889,1278,13/01/2024 16:56:21,ZARA,Entertainment,mobile,nice,FR,card,completed,23.28,EUR,,Desktop,0, late delivery 
TX8058824609,1135,2024-04-30 15:39:13,fnac,Utilities,online,strasbourg,FR,apple_pay,pending,16.19,EUR,vip20,iOS,0,
TX4057730672,1263,2024-03-09 23:35:13,Just Eat,Transport,online,Strasbourg,FR,card,completed,16.76,EUR,,Desktop,0,
TX9120985045,1374,2024-01-22 14:22:57,Leclerc,Entertainment,in_store,Bordeaux,FR,google_pay,completed,40.56,EUR,,iOS,0,
TX8675140630,1515,13/03/2024 18:29:46,SNCF,Food,in_store,Bordeaux,FR,card,pending,"€23,92",EUR, STUDENT5 ,Android,0,—
TX9004405223,1469,2024-06-19 13:02:25,MCDONALD'S,Groceries,online,,FR,card,completed,13.1,EUR,FR33SHIP,iOS,0,
TX7010109134,1086,2024-02-17 13:04:58,UBER,Travel,online,lille,FR,paypal,completed,8.93,EUR,,Desktop,0,VIP customer
TX8259357839,1044,2024-06-11 20:10:27,Uber,Retail,online,Lyon ,ES,paypal,pending,,EUR,,iOS,1,
TX4500775961,1523,2024-02-17 02:11:26,Zara,Retail,online, Nantes ,FR,bank_transfer,completed,17.67,USD,,Android,0,
TX7238971275,1450,03/02/2024 20:20:10,Fnac,Groceries,mobile,Lille,FR,google_pay,completed,29.91,USD,,Android,0,—
TX3015105678,1083,2024-02-17 10:29:09,Just Eat,,in_store,Montpellier,FR,google_pay,completed,"51,62 €",EUR,,Android,0,—
TX2842468804,1468,2024-02-28 20:01:31,Spotify,Travel,online,Montpellier,FR,google_pay,completed,-11.19,EUR,STUDENT5,Android,1,
TX9492535127,1418,22/01/2024 22:49:14,DELIVEROO,Transport,mobile,Strasbourg,FR,apple_pay,completed,23.88,EUR,freeship,iOS,0,fraud? check
TX5939353706,1530,2024-04-16 22:47:21,Zara,Entertainment,mobile, Nantes ,FR,card,failed,22.14,EUR,,iOS,0,
TX1645098084,1088,2024-03-01 16:30:09, Netflix ,Retail,online, Lyon ,FR,paypal,pending,30.81,EUR,,iOS,0,
TX2775709192,1455,2024-05-10 16:29:45,Fnac,Groceries,online,Strasbourg,FR,google_pay,completed,51.6,EUR,vip20,iOS,0,
TX5152054792,1200,30/03/2024 08:38:33, Deliveroo ,Food,online, Lyon ,BE,apple_pay,completed,11.05,EUR,,iOS,0,duplicate
TX8613032990,1303,2024-03-21 13:31:16, H&M ,Retail,in_store,Bordeaux,IT,paypal,completed,34.53,EUR,,iOS,0,
TX9063578582,1142,2024-03-26 17:18:16,Carrefour,Utilities,online,Lyon,DE,apple_pay,completed,45.55,EUR,W3LCOM310,Android,0,
TX2021119600,1038,29/01/2024 10:40:49,Decathlon,Groceries,in_store,toulouse,FR,card,completed,"21,94  eur ",EUR,VIP20,iOS,0,VIP customer
TX1558257417,1383,2024-05-09 17:51:41,uber* eats,Groceries,online,Lyon,FR,bank_transfer,completed,22.59,EUR,,Android,0,
TX2095193673,1040,19/01/2024 22:56:01,SNCF,Transport,in_store, Bordeaux ,FR,paypal,completed,31.53,EUR,W3LCOM310,Desktop,0,
TX7042556732,1255,2024-05-11 07:38:16, Zara ,Transport,online,montpellier,FR,paypal,completed,30.17,EUR,STUD3NT5,Desktop,0,
TX5795465667,1108,2024-06-30 22:58:28,AIRBNB,Subscription,in_store, Paris ,FR,paypal,completed,34.79,EUR,,Android,0,
TX7641020060,1505,2024-05-19 01:08:37, Amazon ,Retail,in_store, Lille ,FR,card,chargeback,"34,36EUR",EUR,,iOS,0,
TX6340238628,1245,2024-03-23 20:58:40,McDonald's,Transport,mobile, Nice ,FR,apple_pay,completed,"13,61  eur ",EUR,FR33SHIP,Android,0,
TX1862967686,1102,2024-02-27 05:37:46,Amazon,Transport,online,Bordeaux,FR,paypal,completed,-44.44,EUR,,iOS,1, late delivery 
TX3318687671,1525,07/06/2024 19:13:06,just eat,Retail,in_store,toulouse,FR,apple_pay,completed,49.41,EUR,STUDENT5,Android,0,
TX3983963731,1378,2024-02-16 19:24:39,IKEA,Transport,in_store,Niza,FR,google_pay,completed,"27,43 €",EUR,,Tablet,0,
TX7369267966,1096,2024-03-28 19:01:05, Boulanger ,Groceries,in_store,montpellier,FR,card,completed,10.01,EUR,,Android,0,
